Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	68	90	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	131	153	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	SMART	SM00267	duf1_3	373	538	4.0E-49	T	29-10-2025	IPR000160	GGDEF domain	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	133	151	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	122	132	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	SUPERFAMILY	SSF55073	Nucleotide cyclase	388	535	4.39E-42	T	29-10-2025	IPR029787	Nucleotide cyclase	-	Reactome:R-BTA-163615|Reactome:R-BTA-170660|Reactome:R-BTA-170670|Reactome:R-BTA-418597|Reactome:R-BTA-445355|Reactome:R-BTA-5578768|Reactome:R-BTA-5610787|Reactome:R-CEL-2514859|Reactome:R-CFA-445355|Reactome:R-DDI-163615|Reactome:R-DDI-170660|Reactome:R-DDI-170670|Reactome:R-DDI-2514859|Reactome:R-DDI-418597|Reactome:R-DDI-5610787|Reactome:R-DME-163615|Reactome:R-DME-170660|Reactome:R-DME-170670|Reactome:R-DME-2514859|Reactome:R-DME-445355|Reactome:R-DME-5610787|Reactome:R-HSA-163359|Reactome:R-HSA-163615|Reactome:R-HSA-164378|Reactome:R-HSA-170660|Reactome:R-HSA-170670|Reactome:R-HSA-2514859|Reactome:R-HSA-381676|Reactome:R-HSA-381753|Reactome:R-HSA-392154|Reactome:R-HSA-400042|Reactome:R-HSA-418555|Reactome:R-HSA-418594|Reactome:R-HSA-418597|Reactome:R-HSA-432040|Reactome:R-HSA-442720|Reactome:R-HSA-445355|Reactome:R-HSA-5578768|Reactome:R-HSA-5610787|Reactome:R-HSA-8935690|Reactome:R-HSA-8942233|Reactome:R-HSA-9634597|Reactome:R-HSA-9660821|Reactome:R-HSA-9664323|Reactome:R-HSA-9856530|Reactome:R-MMU-163615|Reactome:R-MMU-170660|Reactome:R-MMU-170670|Reactome:R-MMU-2514859|Reactome:R-MMU-400042|Reactome:R-MMU-418597|Reactome:R-MMU-445355|Reactome:R-MMU-5578768|Reactome:R-MMU-5610787|Reactome:R-MMU-8935690|Reactome:R-PFA-6798695|Reactome:R-PFA-936837|Reactome:R-RNO-163615|Reactome:R-RNO-170660|Reactome:R-RNO-170670|Reactome:R-RNO-2514859|Reactome:R-RNO-400042|Reactome:R-RNO-418597|Reactome:R-RNO-445355|Reactome:R-RNO-5578768|Reactome:R-RNO-5610787|Reactome:R-RNO-8935690|Reactome:R-SCE-9696270|Reactome:R-SSC-8935690
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	215	225	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Gene3D	G3DSA:3.20.20.450	EAL domain	551	614	8.1E-17	T	29-10-2025	IPR035919	EAL domain superfamily	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	158	180	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Gene3D	G3DSA:3.30.70.270	-	385	550	1.3E-46	T	29-10-2025	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	-	Reactome:R-CEL-5655862|Reactome:R-CEL-5696397|Reactome:R-CEL-5696400|Reactome:R-CEL-6782135|Reactome:R-CEL-6782210|Reactome:R-DME-110312|Reactome:R-DME-110320|Reactome:R-DME-5655862|Reactome:R-DME-5656121|Reactome:R-GGA-353503|Reactome:R-HSA-110312|Reactome:R-HSA-110320|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-173107|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-5621480|Reactome:R-HSA-5655862|Reactome:R-HSA-5656121|Reactome:R-HSA-5656169|Reactome:R-HSA-5685942|Reactome:R-HSA-5696397|Reactome:R-HSA-5696400|Reactome:R-HSA-6782135|Reactome:R-HSA-6782210|Reactome:R-HSA-8854214|Reactome:R-MMU-110312|Reactome:R-MMU-110320|Reactome:R-MMU-5655862|Reactome:R-MMU-5656121|Reactome:R-MMU-5656169|Reactome:R-MMU-5685942|Reactome:R-MMU-5696397|Reactome:R-MMU-5696400|Reactome:R-MMU-6782135|Reactome:R-MMU-6782210|Reactome:R-SCE-110312|Reactome:R-SCE-110320|Reactome:R-SCE-5655862|Reactome:R-SCE-5656121|Reactome:R-SCE-5656169|Reactome:R-SPO-110312|Reactome:R-SPO-110320|Reactome:R-SPO-5655862|Reactome:R-SPO-5656121|Reactome:R-SPO-5656169|Reactome:R-SPO-5696397|Reactome:R-SPO-5696400|Reactome:R-SPO-6782135|Reactome:R-SPO-6782210
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	NCBIfam	TIGR00254	diguanylate cyclase (GGDEF) domain	382	532	2.3E-29	T	29-10-2025	IPR000160	GGDEF domain	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	292	311	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	152	162	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	312	322	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	71	91	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	369	614	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	263	283	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_012	795171694946a31f1056d0762796d576	614	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	323	341	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	SMART	SM00267	duf1_3	59	227	7.6E-44	T	29-10-2025	IPR000160	GGDEF domain	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	NCBIfam	TIGR00254	diguanylate cyclase (GGDEF) domain	66	225	4.8E-26	T	29-10-2025	IPR000160	GGDEF domain	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	Pfam	PF00990	Diguanylate cyclase, GGDEF domain	70	223	5.6E-31	T	29-10-2025	IPR000160	GGDEF domain	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	SUPERFAMILY	SSF141868	EAL domain-like	242	480	3.27E-79	T	29-10-2025	IPR035919	EAL domain superfamily	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	Gene3D	G3DSA:3.30.70.270	-	65	239	7.7E-45	T	29-10-2025	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	-	Reactome:R-CEL-5655862|Reactome:R-CEL-5696397|Reactome:R-CEL-5696400|Reactome:R-CEL-6782135|Reactome:R-CEL-6782210|Reactome:R-DME-110312|Reactome:R-DME-110320|Reactome:R-DME-5655862|Reactome:R-DME-5656121|Reactome:R-GGA-353503|Reactome:R-HSA-110312|Reactome:R-HSA-110320|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-173107|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-5621480|Reactome:R-HSA-5655862|Reactome:R-HSA-5656121|Reactome:R-HSA-5656169|Reactome:R-HSA-5685942|Reactome:R-HSA-5696397|Reactome:R-HSA-5696400|Reactome:R-HSA-6782135|Reactome:R-HSA-6782210|Reactome:R-HSA-8854214|Reactome:R-MMU-110312|Reactome:R-MMU-110320|Reactome:R-MMU-5655862|Reactome:R-MMU-5656121|Reactome:R-MMU-5656169|Reactome:R-MMU-5685942|Reactome:R-MMU-5696397|Reactome:R-MMU-5696400|Reactome:R-MMU-6782135|Reactome:R-MMU-6782210|Reactome:R-SCE-110312|Reactome:R-SCE-110320|Reactome:R-SCE-5655862|Reactome:R-SCE-5656121|Reactome:R-SCE-5656169|Reactome:R-SPO-110312|Reactome:R-SPO-110320|Reactome:R-SPO-5655862|Reactome:R-SPO-5656121|Reactome:R-SPO-5656169|Reactome:R-SPO-5696397|Reactome:R-SPO-5696400|Reactome:R-SPO-6782135|Reactome:R-SPO-6782210
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	SMART	SM00052	duf2_2	237	479	5.7E-93	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	PANTHER	PTHR33121	CYCLIC DI-GMP PHOSPHODIESTERASE PDEF	44	479	7.3E-137	T	29-10-2025	IPR050706	Cyclic di-GMP phosphodiesterase-like	GO:0071111(InterPro)	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	CDD	cd01949	GGDEF	72	225	6.30639E-44	T	29-10-2025	IPR000160	GGDEF domain	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	ProSiteProfiles	PS50887	GGDEF domain profile.	98	229	25.843302	T	29-10-2025	IPR000160	GGDEF domain	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	ProSiteProfiles	PS50883	EAL domain profile.	238	488	70.5532	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	SUPERFAMILY	SSF55073	Nucleotide cyclase	75	229	7.53E-37	T	29-10-2025	IPR029787	Nucleotide cyclase	-	Reactome:R-BTA-163615|Reactome:R-BTA-170660|Reactome:R-BTA-170670|Reactome:R-BTA-418597|Reactome:R-BTA-445355|Reactome:R-BTA-5578768|Reactome:R-BTA-5610787|Reactome:R-CEL-2514859|Reactome:R-CFA-445355|Reactome:R-DDI-163615|Reactome:R-DDI-170660|Reactome:R-DDI-170670|Reactome:R-DDI-2514859|Reactome:R-DDI-418597|Reactome:R-DDI-5610787|Reactome:R-DME-163615|Reactome:R-DME-170660|Reactome:R-DME-170670|Reactome:R-DME-2514859|Reactome:R-DME-445355|Reactome:R-DME-5610787|Reactome:R-HSA-163359|Reactome:R-HSA-163615|Reactome:R-HSA-164378|Reactome:R-HSA-170660|Reactome:R-HSA-170670|Reactome:R-HSA-2514859|Reactome:R-HSA-381676|Reactome:R-HSA-381753|Reactome:R-HSA-392154|Reactome:R-HSA-400042|Reactome:R-HSA-418555|Reactome:R-HSA-418594|Reactome:R-HSA-418597|Reactome:R-HSA-432040|Reactome:R-HSA-442720|Reactome:R-HSA-445355|Reactome:R-HSA-5578768|Reactome:R-HSA-5610787|Reactome:R-HSA-8935690|Reactome:R-HSA-8942233|Reactome:R-HSA-9634597|Reactome:R-HSA-9660821|Reactome:R-HSA-9664323|Reactome:R-HSA-9856530|Reactome:R-MMU-163615|Reactome:R-MMU-170660|Reactome:R-MMU-170670|Reactome:R-MMU-2514859|Reactome:R-MMU-400042|Reactome:R-MMU-418597|Reactome:R-MMU-445355|Reactome:R-MMU-5578768|Reactome:R-MMU-5610787|Reactome:R-MMU-8935690|Reactome:R-PFA-6798695|Reactome:R-PFA-936837|Reactome:R-RNO-163615|Reactome:R-RNO-170660|Reactome:R-RNO-170670|Reactome:R-RNO-2514859|Reactome:R-RNO-400042|Reactome:R-RNO-418597|Reactome:R-RNO-445355|Reactome:R-RNO-5578768|Reactome:R-RNO-5610787|Reactome:R-RNO-8935690|Reactome:R-SCE-9696270|Reactome:R-SSC-8935690
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	CDD	cd01948	EAL	245	479	1.28838E-101	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	Pfam	PF00563	EAL domain	245	474	6.5E-66	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_039	87e804b47cd040fb0812655a692b75f8	491	Gene3D	G3DSA:3.20.20.450	EAL domain	240	484	4.6E-91	T	29-10-2025	IPR035919	EAL domain superfamily	-	-
Actinotalea|orf_014	a1cad9b29b92465b5d1d4c8d985a80e9	429	SMART	SM00052	duf2_2	10	249	2.0E-23	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_014	a1cad9b29b92465b5d1d4c8d985a80e9	429	ProSiteProfiles	PS50883	EAL domain profile.	11	258	35.982418	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_014	a1cad9b29b92465b5d1d4c8d985a80e9	429	Pfam	PF10069	Sensory domain in DIguanylate Cyclases and Two-component system	281	383	1.4E-4	T	29-10-2025	IPR019278	DICT domain	-	-
Actinotalea|orf_014	a1cad9b29b92465b5d1d4c8d985a80e9	429	CDD	cd01948	EAL	16	244	2.43745E-47	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_014	a1cad9b29b92465b5d1d4c8d985a80e9	429	Pfam	PF00563	EAL domain	17	244	4.8E-35	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_014	a1cad9b29b92465b5d1d4c8d985a80e9	429	Gene3D	G3DSA:3.20.20.450	EAL domain	6	255	1.2E-47	T	29-10-2025	IPR035919	EAL domain superfamily	-	-
Actinotalea|orf_014	a1cad9b29b92465b5d1d4c8d985a80e9	429	SUPERFAMILY	SSF141868	EAL domain-like	17	244	1.83E-43	T	29-10-2025	IPR035919	EAL domain superfamily	-	-
Actinotalea|orf_014	a1cad9b29b92465b5d1d4c8d985a80e9	429	PANTHER	PTHR33121	CYCLIC DI-GMP PHOSPHODIESTERASE PDEF	15	247	2.8E-43	T	29-10-2025	IPR050706	Cyclic di-GMP phosphodiesterase-like	GO:0071111(InterPro)	-
Actinotalea|orf_087	bcff3a184cd6744da833707ce5d038b7	98	Gene3D	G3DSA:3.20.20.450	EAL domain	1	87	3.8E-23	T	29-10-2025	IPR035919	EAL domain superfamily	-	-
Actinotalea|orf_087	bcff3a184cd6744da833707ce5d038b7	98	SUPERFAMILY	SSF141868	EAL domain-like	2	78	1.18E-22	T	29-10-2025	IPR035919	EAL domain superfamily	-	-
Actinotalea|orf_087	bcff3a184cd6744da833707ce5d038b7	98	PANTHER	PTHR33121	CYCLIC DI-GMP PHOSPHODIESTERASE PDEF	2	75	1.1E-18	T	29-10-2025	IPR050706	Cyclic di-GMP phosphodiesterase-like	GO:0071111(InterPro)	-
Actinotalea|orf_087	bcff3a184cd6744da833707ce5d038b7	98	ProSiteProfiles	PS50883	EAL domain profile.	1	81	23.876339	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_087	bcff3a184cd6744da833707ce5d038b7	98	Pfam	PF00563	EAL domain	2	67	2.6E-12	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_087	bcff3a184cd6744da833707ce5d038b7	98	CDD	cd01948	EAL	2	72	9.03274E-26	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_092	dbf8d3694d1776d5ed5898226ed97f1d	173	ProSiteProfiles	PS50883	EAL domain profile.	1	173	39.207104	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_092	dbf8d3694d1776d5ed5898226ed97f1d	173	SUPERFAMILY	SSF141868	EAL domain-like	2	173	4.58E-41	T	29-10-2025	IPR035919	EAL domain superfamily	-	-
Actinotalea|orf_092	dbf8d3694d1776d5ed5898226ed97f1d	173	SMART	SM00052	duf2_2	1	173	1.1E-11	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_092	dbf8d3694d1776d5ed5898226ed97f1d	173	CDD	cd01948	EAL	1	173	6.9305E-50	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_092	dbf8d3694d1776d5ed5898226ed97f1d	173	Pfam	PF00563	EAL domain	2	173	3.9E-35	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_092	dbf8d3694d1776d5ed5898226ed97f1d	173	Gene3D	G3DSA:3.20.20.450	EAL domain	1	173	1.3E-46	T	29-10-2025	IPR035919	EAL domain superfamily	-	-
Actinotalea|orf_092	dbf8d3694d1776d5ed5898226ed97f1d	173	PANTHER	PTHR33121	CYCLIC DI-GMP PHOSPHODIESTERASE PDEF	2	173	1.0E-38	T	29-10-2025	IPR050706	Cyclic di-GMP phosphodiesterase-like	GO:0071111(InterPro)	-
Actinotalea|orf_006	b3544cffdb138c9ff82c4bda1f320490	798	ProSiteProfiles	PS50887	GGDEF domain profile.	388	519	31.775494	T	29-10-2025	IPR000160	GGDEF domain	-	-
Actinotalea|orf_006	b3544cffdb138c9ff82c4bda1f320490	798	ProSiteProfiles	PS50883	EAL domain profile.	526	781	74.19223	T	29-10-2025	IPR001633	EAL domain	-	-
Actinotalea|orf_006	b3544cffdb138c9ff82c4bda1f320490	798	Coils	Coil	Coil	41	68	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_006	b3544cffdb138c9ff82c4bda1f320490	798	MobiDBLite	mobidb-lite	consensus disorder prediction	1	42	-	T	29-10-2025	-	-	-	-
Actinotalea|orf_006	b3544cffdb138c9ff82c4bda1f320490	798	SUPERFAMILY	SSF55073	Nucleotide cyclase	364	518	3.3E-45	T	29-10-2025	IPR029787	Nucleotide cyclase	-	Reactome:R-BTA-163615|Reactome:R-BTA-170660|Reactome:R-BTA-170670|Reactome:R-BTA-418597|Reactome:R-BTA-445355|Reactome:R-BTA-5578768|Reactome:R-BTA-5610787|Reactome:R-CEL-2514859|Reactome:R-CFA-445355|Reactome:R-DDI-163615|Reactome:R-DDI-170660|Reactome:R-DDI-170670|Reactome:R-DDI-2514859|Reactome:R-DDI-418597|Reactome:R-DDI-5610787|Reactome:R-DME-163615|Reactome:R-DME-170660|Reactome:R-DME-170670|Reactome:R-DME-2514859|Reactome:R-DME-445355|Reactome:R-DME-5610787|Reactome:R-HSA-163359|Reactome:R-HSA-163615|Reactome:R-HSA-164378|Reactome:R-HSA-170660|Reactome:R-HSA-170670|Reactome:R-HSA-2514859|Reactome:R-HSA-381676|Reactome:R-HSA-381753|Reactome:R-HSA-392154|Reactome:R-HSA-400042|Reactome:R-HSA-418555|Reactome:R-HSA-418594|Reactome:R-HSA-418597|Reactome:R-HSA-432040|Reactome:R-HSA-442720|Reactome:R-HSA-445355|Reactome:R-HSA-5578768|Reactome:R-HSA-5610787|Reactome:R-HSA-8935690|Reactome:R-HSA-8942233|Reactome:R-HSA-9634597|Reactome:R-HSA-9660821|Reactome:R-HSA-9664323|Reactome:R-HSA-9856530|Reactome:R-MMU-163615|Reactome:R-MMU-170660|Reactome:R-MMU-170670|Reactome:R-MMU-2514859|Reactome:R-MMU-400042|Reactome:R-MMU-418597|Reactome:R-MMU-445355|Reactome:R-MMU-5578768|Reactome:R-MMU-5610787|Reactome:R-MMU-8935690|Reactome:R-PFA-6798695|Reactome:R-PFA-936837|Reactome:R-RNO-163615|Reactome:R-RNO-170660|Reactome:R-RNO-170670|Reactome:R-RNO-2514859|Reactome:R-RNO-400042|Reactome:R-RNO-418597|Reactome:R-RNO-445355|Reactome:R-RNO-5578768|Reactome:R-RNO-5610787|Reactome:R-RNO-8935690|Reactome:R-SCE-9696270|Reactome:R-SSC-8935690
Actinotalea|orf_006	b3544cffdb138c9ff82c4bda1f320490	798	FunFam	G3DSA:3.30.70.270:FF:000001	Diguanylate cyclase domain protein	354	518	3.2E-41	T	29-10-2025	-	-	-	-
Actinotalea|orf_006	b3544cffdb138c9ff82c4bda1f320490	798	SUPERFAMILY	SSF55781	GAF domain-like	185	352	1.16E-10	T	29-10-2025	-	-	-	-
Actinotalea|orf_006	b3544cffdb138c9ff82c4bda1f320490	798	PANTHER	PTHR33121	CYCLIC DI-GMP PHOSPHODIESTERASE PDEF	217	771	1.1E-136	T	29-10-2025	IPR050706	Cyclic di-GMP phosphodiesterase-like	GO:0071111(InterPro)	-
Actinotalea|orf_006	b3544cffdb138c9ff82c4bda1f320490	798	SMART	SM00065	gaf_1	205	356	0.0092	T	29-10-2025	IPR003018	GAF domain	GO:0005515(InterPro)	Reactome:R-BTA-418457|Reactome:R-BTA-445355|Reactome:R-BTA-9013422|Reactome:R-CEL-418457|Reactome:R-CEL-418555|Reactome:R-CFA-2485179|Reactome:R-CFA-2514859|Reactome:R-CFA-4086398|Reactome:R-CFA-418457|Reactome:R-CFA-445355|Reactome:R-CFA-9013422|Reactome:R-DME-418457|Reactome:R-DME-445355|Reactome:R-DME-9013422|Reactome:R-HSA-2485179|Reactome:R-HSA-2514859|Reactome:R-HSA-4086398|Reactome:R-HSA-418457|Reactome:R-HSA-418555|Reactome:R-HSA-445355|Reactome:R-HSA-9013422|Reactome:R-MMU-2485179|Reactome:R-MMU-2514859|Reactome:R-MMU-4086398|Reactome:R-MMU-418457|Reactome:R-MMU-418555|Reactome:R-MMU-445355|Reactome:R-MMU-9013422|Reactome:R-RNO-418457|Reactome:R-RNO-418555|Reactome:R-RNO-445355|Reactome:R-RNO-9013422
